timestep_superordinate_dispatch,region,technology,carrier,variable,value
2050,DE,gasStorage,none,costOprStSize,418.6217077939326
2050,AT,gasStorage,none,costOprStSize,18.74373016750716
2050,BE,gasStorage,none,costOprStSize,35.306637711282505
2050,BG,gasStorage,none,costOprStSize,82.09935295868665
2050,CZ,gasStorage,none,costOprStSize,60.856964189772846
2050,DK,gasStorage,none,costOprStSize,23.41992642418016
2050,ES,gasStorage,none,costOprStSize,114.1596457008232
2050,FR,gasStorage,none,costOprStSize,642.3188128670952
2050,GR,gasStorage,none,costOprStSize,19.196286465964672
2050,HR,gasStorage,none,costOprStSize,17.958121230694395
2050,HU,gasStorage,none,costOprStSize,92.55735224286373
2050,IT,gasStorage,none,costOprStSize,409.87775178887216
2050,LV,gasStorage,none,costOprStSize,50.125929252576064
2050,NL,gasStorage,none,costOprStSize,97.29963862487074
2050,PL,gasStorage,none,costOprStSize,125.26453114278009
2050,PT,gasStorage,none,costOprStSize,17.7517751539124
2050,RO,gasStorage,none,costOprStSize,150.09201003616474
2050,SE,gasStorage,none,costOprStSize,0.4822827284790391
2050,SK,gasStorage,none,costOprStSize,27.047852658138936
2050,TR,gasStorage,none,costOprStSize,476.8392299781439
2050,UK,gasStorage,none,costOprStSize,230.215309104808
2050,DE,caes,none,costExpStSize,9.561736446841857e-7
2050,DE,battery < home,none,costExpStSize,220.93034392861756
2050,DE,battery < grid,none,costExpStSize,177.82669520272455
2050,AT,none,biomass,costTrdBuy,0.0
2050,BE,none,biomass,costTrdBuy,0.0
2050,BG,none,biomass,costTrdBuy,0.0
2050,CH,none,biomass,costTrdBuy,0.0
2050,CZ,none,biomass,costTrdBuy,0.0
2050,DE,none,biomass,costTrdBuy,0.0
2050,DK,none,biomass,costTrdBuy,0.0
2050,EE,none,biomass,costTrdBuy,0.0
2050,ES,none,biomass,costTrdBuy,0.0
2050,FI,none,biomass,costTrdBuy,0.0
2050,FR,none,biomass,costTrdBuy,0.0
2050,GR,none,biomass,costTrdBuy,0.0
2050,HR,none,biomass,costTrdBuy,0.0
2050,HU,none,biomass,costTrdBuy,0.0
2050,IE,none,biomass,costTrdBuy,0.0
2050,IT,none,biomass,costTrdBuy,0.0
2050,LT,none,biomass,costTrdBuy,0.0
2050,LU,none,biomass,costTrdBuy,0.0
2050,LV,none,biomass,costTrdBuy,0.0
2050,NL,none,biomass,costTrdBuy,0.0
2050,NO,none,biomass,costTrdBuy,0.0
2050,NONEU_Balkan,none,biomass,costTrdBuy,0.0
2050,PL,none,biomass,costTrdBuy,0.0
2050,PT,none,biomass,costTrdBuy,0.0
2050,RO,none,biomass,costTrdBuy,0.0
2050,SE,none,biomass,costTrdBuy,0.0
2050,SI,none,biomass,costTrdBuy,0.0
2050,SK,none,biomass,costTrdBuy,0.0
2050,TR,none,biomass,costTrdBuy,0.0
2050,UK,none,biomass,costTrdBuy,0.0
2050,AT,pumpedHydro,none,costOprStIn,1.5820000000000005
